video,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4
3249216862,455,640,480,why is the man in black frowning,2,5,CW,protect from sun,oversee everything,scared,protect his hands,making faces at the baby
2867108011,876,640,480,why do the boys stretch out their hands,2,8,CW,show affection,resting,to play the game,santa claus giving out presents,illustrate what he is mimicking
6416652333,312,640,360,why does the boy in grey hold both side of the board while going down the slope,1,2,CW,to balance himself,safety,to throw the slide,unable to continue climbing,to walk properly on the slope
5315162570,2159,640,360,why does the man wearing grey top turn the baby when the baby lies sideway near the beginning of the video,4,1,CW,to push the grey box,the safety guard protect the baby,wanted to lie down,wanted to reach bicycle,adjust baby position
3116147520,2028,640,480,why did the lady in black hold on to the baby s body when the lady in white was doing the injection,1,5,CW,to see what she took,facilitate proper injection,painful,for children to stay afloat,finished eating
11574237096,1080,640,360,why does the lady in red jacket waves her hand in the end,0,5,CW,signal finish line,to catch other girls,intrigues with the architecture,ask the boy to follow,playing drums
3476615901,789,640,480,why does the person hold the bulb of the plant in his palm,0,1,CW,show the camera,Remove more seeds,Leaves not special,pass to his friend,throw the plant
7824213108,941,640,360,why is the man pushing the green toy car,0,6,CW,to make child happy,adjust keys,pretend to pump the tire,throw the ball,experienced driver
7966428674,881,640,480,why do the birds beak to the ground in the middle of the video,0,2,CW,look for food,to attack cat,so they could eat worms,reach the correct destination,to pick up bag
5659032762,1382,480,640,why does the man holding microphone looked down for a while at the end,0,2,CW,see speech draft,reach out to the woman,reading from script,look at the moving swing,in agreement
3058613626,677,320,240,why is the man with a red hat moving his body throughout the video,2,1,CW,take photo of the interactions,parachuting,dancing to music,dropped item,shoot something
2966811190,1048,500,375,why does the boy wear knee and elbow pads,2,1,CW,catch the ball,playing with it,skateboarding,microphone too short,child play with water
8291700390,489,640,360,why is the boy in red holding onto some wrapping paper in his hands,1,3,CW,ask for help,wants to wrap a present,want to eat it,show off,to look after the children
8691070916,1468,640,360,why did the man wear a microphone on his collar,3,7,CW,singing,chating,strumming,give presentation,playing the guitar
4248140126,1029,640,480,what are the people doing in the video,3,6,CW,play with dog,jump from the slope,ensure safty,building a bottle rocket,feed baby
4165086042,2566,640,480,why are the children staring at the ground,0,7,CW,playing with the leaves,support himself,scoop the snow,searching food,crawling around
2540971638,896,500,375,why are the people sitting around the table,2,0,CW,playing cards,gathering for food,enjoying some wine and talk,playing their instruments,dinner
5493036855,1295,640,360,why does the man in red scratch the dog s body,2,0,CW,dog wants to leave,dog has rash,affection,play with each other,allow the dog to run freely
2591438838,1442,500,375,why did the man in beige wear a cap indoors,0,1,CW,goes well with his attire,talking about something,just came home,funeral,to keep his hair tidy
11232317315,1198,640,360,why is everyone seated surrounding a chair infront,0,0,CW,form a circle,eating,watching,watching the performance,classroom
10192494165,700,640,360,why are there toys in the car,2,2,CW,playing with it,baby dropped them,children bring up on car,playing and riding with it,racing car
5352412169,889,640,360,why did the guy in grey shirt use his two hands to push the other guy in black shirt to the other side,4,3,CW,guiding,dancing,tease man in black,stop a fight,playing
8252119570,1857,640,360,why does the lady in black jacket nod her head near the end,3,2,CW,to be in sync,amused at the man,reading,agree with what being said,gesture of affection
4308410480,2692,640,480,why did the boy in blue cheer at the side when the other two boys are playing with each other,1,4,CW,get his attention,act as a referee,ball missed the net,to annoy,lost balance
3945952313,1117,640,480,why did the adult adjust the baby s hand back on the table at the beginning of the video,4,3,CW,prepare to play,show the spots that she drew,change direction,yawn,safety
4040727856,2182,640,360,why did the people point to the sensing device at the same time after a few tests with the robot,1,4,CW,distracted,point out where to adjust,pick up the toy,play with it,play with child
4039930746,1095,640,480,why did the horse carry such a huge load on its back,1,2,CW,for safety,the people s belongings,more stable,cold,huge snowfall
4654125833,1816,640,360,why is the man wearing a ring on one of his fingers,4,5,CW,catch fish,keep hands clean,protect from chemicals,support him,he is married
6391532457,607,640,360,why did the boy hold on tightly to the toy,4,3,CW,for safety,carrying her,playing the piano,wave the horse,push toy
6011624858,1744,640,362,why did the old man touch the dog s face at the start,3,0,CW,let it roam,help dog brus teeth,get to the other side,caress,wipe dirt off dog eye
2535429050,2158,320,240,why is the baby wearing long sleeves,0,5,CW,cold weather,man moved it,cover baby,reflects,playing in snow
3037013442,1712,500,375,why are the children wearing party hats,2,0,CW,birthday cake,happy,party celebration,keep warm,props
3018394896,811,640,480,why did the ladies lift their hands up in some parts of the video,4,4,CW,lose interest in lady,show the things in her hand,change position,holding dog leash,dance routine
3552704802,2250,640,524,why does the person on the right bend down at the start of the video,1,3,CW,look at the man,to pick up something,look at dog,dancing,pick out food
3124717377,1050,640,480,why does the lady in red shirt turn back at the end of the video,3,4,CW,adjust something in the box,posing,check on kids,take photos,view the peacock
2730042852,876,500,375,why is the a baby on the swing,0,0,CW,ride the swing,playing with it,for baby to play,baby touch them,playing with baby
11585784946,1380,640,360,why is the lady in grey running with the puppy,4,0,CW,judge,play with him,guide the dog,to play with him,guiding
4523714689,1123,360,480,why is the man lifting his arms above his head,4,0,CW,amplify his voice,wear protective pads,reading from script,to help lady climb,to hold the baby
6392843945,1320,640,360,why did the lady turned to the front a few times as she played her instrument,3,6,CW,enjoying the music,in tune with the music,get audience attention,check music sheet,distracted by audience
3805965484,1422,640,480,why do the people on the floats have to hold on to the handles,0,5,CW,not fall into water,to pull the float,safety,hot sun,steer direction of the raft
4534736385,1315,640,480,why is the woman in orange kneeling on the floor,3,1,CW,dancing,to reach out to the rabbit,read book,play with children,takes support on the floor
11647012384,1038,640,360,why did the boy touch the man s jacket hoodie,1,3,CW,perform play work,want to take it off,protect from sun,child play with water,prevent boy from falling
7173974984,1018,640,360,why did the man stepped on the leash in the middle of the video,3,7,CW,pick something up,pick up the stick,look at something,prevent dog from running sway,to touch the sandals
4464727975,2471,640,480,why did the man stand beside the baby while she reads,4,4,CW,want to open book,to know what baby is feeling,talking about cleanliness to audience,reading for baby,guide baby in reading skills
6131656392,1425,640,360,what is the lady on the chair covered in,3,3,CW,red jacket,orange cloth,white paper,black plastic,blue sweater
9762557803,1395,640,360,why is the baby feeding the dog food one by one,1,0,CW,play with it,to feed many times,dog is not hungry,avoid aggressive feeding,to share food with it
7008777887,1627,640,480,why was the cameraman tapping on his ipad,2,1,CW,control the screen,wants to listen to it,monitor the robot,writing,show what music he is playing
2495046487,788,320,240,why does the baby smile after holding the sign for a while,0,2,CW,entertained,guide them,saw the toy,look for the man,likes the food
